accuracy,epoch,step,train_acc,train_loss,val_acc,val_loss
,7,6849,,0.19880428910255432,,
,7,6879,,,0.9557999968528748,0.15083587169647217
,7,6879,0.9677454829216003,,,
,8,6899,,0.0370224304497242,,
,8,6949,,0.02676456980407238,,
,8,6999,,0.1732158660888672,,
,8,7049,,0.029094045981764793,,
,8,7099,,0.14874613285064697,,
,8,7149,,0.08718223869800568,,
,8,7199,,0.11466439068317413,,
,8,7249,,0.09329204261302948,,
,8,7299,,0.22090159356594086,,
,8,7349,,0.031143832951784134,,
,8,7399,,0.1869209110736847,,
,8,7449,,0.27365460991859436,,
,8,7499,,0.058067385107278824,,
,8,7549,,0.15886369347572327,,
,8,7599,,0.1499214917421341,,
,8,7649,,0.041012197732925415,,
,8,7699,,0.024321693927049637,,
,8,7739,,,0.9606000185012817,0.13679386675357819
,8,7739,0.9701091051101685,,,
,9,7749,,0.11734019219875336,,
,9,7799,,0.12636849284172058,,
,9,7849,,0.10750210285186768,,
,9,7899,,0.17706851661205292,,
,9,7949,,0.07029038667678833,,
,9,7999,,0.06916477531194687,,
,9,8049,,0.12192617356777191,,
,9,8099,,0.13569943606853485,,
,9,8149,,0.022531095892190933,,
,9,8199,,0.0780244693160057,,
,9,8249,,0.21367764472961426,,
,9,8299,,0.04164041578769684,,
,9,8349,,0.05422457307577133,,
,9,8399,,0.026014868170022964,,
,9,8449,,0.015065591782331467,,
,9,8499,,0.03685029596090317,,
,9,8549,,0.1526653915643692,,
,9,8599,,0.018976837396621704,,
,9,8599,,,0.9599999785423279,0.13175474107265472
,9,8599,0.9720727205276489,,,
0.9751454591751099,10,8600,,,,
0.9599999785423279,10,8600,,,,
0.9650999903678894,10,8600,,,,
